Crop_Name,S/N,Variety Name,Original Name,National Code,Origin/Source,Developing Institute,Collaborating Institute,Breeder/ Collaborating Scientists,Outstanding Characteristics/ Potential Yields,Agro- Ecological Zones,Year of Release,Year of Registry,_page
Pepper,731,PS PEP 1,AVP 1111,NGCF- 24-8,"World Vegetable Centre, Taiwan","World Vegetable Centre, Taiwan",Premier Seed Nigeria Limited,"Derek W. Barchenger, Herbaud Zohoungbogbo, Afolabi Samson, Ibitoye Oyewale, Muhammad Lawal Attanda, Habu Saleh Hamisu, Chilaleke Victor Anoize, Dorcas olubunmi Ibitoye, Yahaya Danlami Giginyu, Hudu Abubakar Hudu, Idris Bala Abudullahi, Olaolu Isreal Fawole, Emmanuel Nandom Sunday, Felix Joshua, Kalejaiye Saye and Prince Umeh","Medium maturity (80-90 days after transplanting),medium pungency (10- 50mg/100g), long heavy fruits and multiple diseases resistance(6.8t/ha)",Sudan and Northern Guinea Savanna ecologies,2024,2024,82
Pepper,732,PS PEP 2,AVPP0105,NGCF- 24-9,"World Vegetable Centre, Taiwan","World Vegetable Centre, Taiwan",Premier Seed Nigeria Limited,"Derek W. Barchenger, Herbaud Zohoungbogbo, Afolabi Samson, Ibitoye Oyewale, Muhammad Lawal Attanda, Habu Saleh Hamisu, Chilaleke Victor Anoize, Dorcas olubunmi Ibitoye, Yahaya Danlami Giginyu, Hudu Abubakar Hudu, Idris Bala Abudullahi, Olaolu Isreal Fawole, Emmanuel Nandom Sunday, Felix Joshua, Kalejaiye Saye and Prince Umeh","Early maturity (70-80 days after transplanting),medium pungency (10- 50mg/100g), long fruits with horned shape and multiple diseases resistance(5.0t/ha)",Sudan and Northern Guinea Savanna ecologies,2024,2024,83
Pepper,733,HORTIPEP 1,NB,NGCF- 25-10,NIHORT,NIHORT,,"Anyaoha Christian O., Habu Saleh Hamisu, Oyedeji E., Arogundade O., Abdul- Rafiu A.M., Badmus M.A., Aminu-Taiwo B., Akinpelu C.a., Ademoyegun O.T., Akinkunmi O.Y., Osuji E.M., Fariyike T.A., Akintoye H.A. & Attanda M.I.","Very high pungency, aromatic and high yield potential. (20.11t/ha)","Rainforest, derived savanna, guinea and sudan savanna ecologies",2025,2025,83
Pepper,734,HORTIPEP 2,90DG,NGCF- 25-11,NIHORT,NIHORT,,"Anyaoha Christian O., Habu Saleh Hamisu, Oyedeji E., Arogundade O., Abdul- Rafiu A.M., Badmus M.A., Aminu-Taiwo B., Akinpelu C.a., Ademoyegun O.T., Akinkunmi O.Y., Osuji E.M., Fariyike T.A., Akintoye H.A. & Attanda M.I.","Medium maturity, very high pungency, aromatic and high yield potential. (18.6t/ha)","Rainforest, derived and northern guinea savanna ecologies",2025,2025,83
Melon,735,Egusi Bara,NHCL 1,NGCL-00-1,I.I.T.A.,I.I.T.A.,,"Dr Wilson, Mr. Adeniran and Dr. Denton",Prolific fruit setting and high seed yield. Seeds are easy to shell.,,1979,2000,83
Melon,736,Egusi Serewe,NHC 2,NGCL-00-2,I.I.T.A.,I.I.T.A.,,"Dr Wilson, Mr. Adeniran and Dr. Denton",High number of seeds per fruit with profuse branching habit and medium fruit size.,,1979,2000,83
Cocoa,737,Hybrid Series,TC-1,NGTC-99-1,Local X Amazon Single Cross,CRIN Ibadan.,,Opeke L. and H. Toxopeus,Best adapted to dry conditions. And it has pale to dark purple beans.,"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",1967,1999,84
Cocoa,738,Synthetic Series I,CSS1,NGTC-99-2,FAmazon 3,CRIN Ibadan.,,L.Opeke and H.Toxopeus,"Better than N38 in precosity establishment and pod production. Genetically broad based, produced bean of qualities acceptable to chocolate manufacturers.","Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",1963,1999,84
Cocoa,739,Synthetic Series III,CRIN synthetic series I and F 3 Amazon,NGTC-99-3,FOpen pollinated 2 Local X Amazon,CRIN Ibadan.,,L.Opeke and H.Toxopeus,Best for rehabilitation in area of swollenshoot mass infection,"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",1967,1999,84
Cocoa,740,Synthetic Series IV,TC-4,NGTC-99-4,FOpen pollinated 2,CRIN Ibadan.,,L.Opeke and H.Toxopeus,"Good establishment ability, tolerance CSSV and pod rot with a habitat of low land humid rain forest.","Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",1972,1999,84
Cocoa,741,Hybrid Series II,,NGTC-99-5,Progeny Selection,CRIN Ibadan.,,L.Opeke and H.Toxopeus,"Better than N38 in precosity, establishment and pod production. Genetically broad based, produces beans of qualities acceptable to chocolate manufacturers.","Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",1963,1999,84
Cocoa,742,Synthetic Series II,Hybrid cocoa CSS II,NGTC-99-6,Local X Amazon Single Cross,CRIN Ibadan.,,H.Toxopeus,"Good establishment ability, more precocious and high yielding than F3 Amazon, high pod value, exhibition of high degree of heterosis. Has a low land humid main forest habitat.","Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",1967,1999,84
Cocoa,743,CRINTc-1,,NGTC-10-7,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine",Early fruiting (one year earlier than the F3 Amazon variety) and high yielding with ‘Acceptable Cocoa Base’ quality. (1.9- 2.2t/ha),"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,84
Cocoa,744,CRINTc-2,,NGTC-10-8,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine",Early fruiting (one year earlier than the F3 Amazon variety) and high yielding with ‘Superior Cocoa Base’ quality. (1.94-2.3t/ha),"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,85
Cocoa,745,CRINTc-3,,NGTC-10-9,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine",Highly resistant to Phytophythora pod rot and mirid (Sahlbergella singularis) Early fruiting (one year earlier than the F3 Amazon variety) and high yielding with ‘Superior Cocoa Base’ quality. Especially suited to high rainfall areas due to resistance to the black pod disease (Phytophythora pod rot). (1.7-2t/ha),"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,85
Cocoa,746,CRINTc-4,,NGTC-10-10,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine",Especially suited to the Moist Savanna and drier areas. (1.5-1.8t/ha),"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,85
Cocoa,747,CRINTc-5,,NGTC-10-11,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine","Resistance to mirid insect attack, source of resistance to the “Witches Broom” disease and adaptation to drier area. (1.5-1.85t/ha)","Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,85
Cocoa,748,CRINTc-6,,NGTC-10-12,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine",High adaptation to high rainfall area due to resistane to the black pod disease (Phytophythora pod rot). (1.4-1.65t/ha),"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,85
Cocoa,749,CRINTc-7,,NGTC-10-13,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine",Highly resistant to mirid attack; suited to high rainfall and drier areas and excellent chocolate quality. (1.6-1.9t/ha),"Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,86
Cocoa,750,CRINTc-8,,NGTC-10-14,"CRIN, Ibadan","CRIN, Ibadan",,"Dr. P. O. Aikpokpodion, Mr. K. Badaru, Mr. B.D. Adewale Dr. A.B. Eskes Mr. L.O. Raji, Dr. J.C. Anikwe, Mr. A.H. Otunonye, Dr. S.O. Agbeniyi & Mr. Ed. Seguine","High adaptation to Moist Savanna and drier areas, Flavour Good for chocolate and resistance to the black pod disease. (1.2-1.5t/ha)","Humid Forest, Forest Transition/Deriv ed Savanna and Southern Guinea Savanna",2010,2010,86
Cashew,751,G Series,G. Series,NGAO-99-1,Eruwa and Iwo,CRIN,,"J.M. Sanwo, M. Faluyi and Badaru.K",High yielding with intensive and extensive branching habit.,Forest Transition/Deriv ed Savanna,1982,1999,86
Kola,752,AC58,,NGCN-99-1,Agege Ibadan,CRIN Ibadan,,Russel T. and Van Eijnatten,Self compatibity with red bean / nut colour and two cotyledons.,Forest Transition/Deriv ed Savanna,1982,1999,86
Kola,753,AA231,,NGCN-99-2,Agege Ibadan,CRIN Ibadan,,T.A Russel and van Eijnatten,General combining ability and homozygous for red nuts.,Forest Transition/Deriv ed Savanna,1982,1999,86
Kola,754,AD44,,NGCN-99-3,Agege Ibadan,CRIN Ibadan,,Van Eijnatten,"Self compatible, high yielding. High general combing ability, red and white nut.",Forest Transition/Deriv ed Savanna,1982,1999,86
Coffee,755,S.L. series,S.L. series,NGCA-99-1,Kenya,CRIN Ibadan,,Dr. J.A. Williams,High yielding in a habitant of cold high altitude region with 2 beans per pod and a grey colour and also as irregular branching habit.,,1975,1999,86
Coffee,756,Quillou,Quillou,NGCA-99-2,Zaire,CRIN Ibadan,,Dr. J.A. Williams,High yielding and uniform bearing habits. It has an erect and intensive branching habit.,,1972,1999,86
Oil Palm,757,EWS-NIFOR4,Tenera,NGEG-00-1,NIFOR Benin City,NIFOR Benin City,,"Spamaaij, L.D., Menendez, T.G. Blaak, Obasola, C.O., Mekako, H.U., Otedoh, M.O., Akpan, E.E.J., Obisesan, I., Okwuagwu, C.O., Okolo, E.C., Oboh, B.C.D. Ataga",Slow stem increament and early maturing.,"Humid Forest, Forest Transition/Deriv ed Savanna",1984,2000,86
Coconut,758,NIFOR-WAT1,,NGCN-00-1,NIFOR Benin City,NIFOR Benin City,,Mr. C.O. Obasola Dr. K.U.K. Nampthiri Dr.M.O. Otedoh Dr. (Mrs) C.O. Okwuagwu Dr.E.E.J. Akpan Dr. J.O. Odewale Dr. E.C.Okolo Dr. C. Ataga,Early flowering and good fruit composition.,"Humid Forest, Forest Transition/Deriv ed Savanna",1975,2000,87
Coconut,759,NIFOR Dwarf,,NGCN-00-2,NIFOR Benin City,NIFOR Benin City,,Mr. C.O. Obasola Dr. K.U.K. Nampthiri Dr.M.O. Otedoh Dr. (Mrs) C.O. Okwuagwu Dr.E.E.J. Akpan Dr. J.O. Odewale Dr. E.C.Okolo & Dr. C. Ataga.,"Available in yellow, green and orange fruit colours and early flowering","Humid Forest, Forest Transition/Deriv ed Savanna",1975,2000,87
Coconut,760,NIFOR Hybrid,,NGCN-00-3,NIFOR Benin City,NIFOR Benin City,,Mr. C.O. Obasola Dr. K.U.K. Nampthiri Dr.M.O. Otedoh Dr. (Mrs) C.O. Okwuagwu Dr.E.E.J. Akpan Dr. J.O. Odewale Dr. E.C.Okolo & Dr. C. Ataga.,Early flowering and good fruit composition.,"Humid Forest, Forest Transition/Deriv ed Savanna",1980,2000,87
Date Palm,761,NIFOR-DATE PALM1,,NGPD-00-1,Dutse Nigeria,NIFOR,,"M.O. Otedoh, C.O. Okwuagwu, E.E.J. Akpan, E.C. Okolo, J.O. Odewale & Ataga C.D",Early flowering and early fruit ripping.,"Humid Forest, Forest Transition/Deriv ed Savanna",,2000,87
Raphia Palm,762,NIFOR-RAPHIA PALM1,,NGRH-00-1,Benin City Nigeria,NIFOR,,"M.O Otedoh, C.O. Okwuagwu, E.E.J. Akpan, E.C.Okolo, J.O. Odewale & Ataga C.D.",Early maturing,"Humid Forest, Forest Transition/Deriv ed Savanna",,2000,87
Sweet Potato,763,TIS-87/0087,TIS-87/0087,NGIB-01-1,"IITA, Ibadan","IITA, Ibadan",,Dr. S.K. Hahn,"Widely adapted, highly dependable as under any adverse condition produces economic yied. Good for fries and chips, high tolerance to sweet potato weevil.",,1992,2001,87
Sweet Potato,764,TIS-87/0087,TIS-8164,NGIB-01-2,"IITA, Ibadan","IITA, Ibadan",,Dr. S.K. Hahn,Very high root yields. The top is highly cherished by livestock and fishes.,,1992,2001,87
Sweet Potato,765,TIS2532.OP.1.13,TIS2532.OP.1.13,NGIB-01-3,"IITA, Ibadan","IITA, Ibadan",,Dr. S.K. Hahn,Tuberous roots are very large with white flesh.,,1992,2001,87
Sweet Potato,766,TIS-8164,TIS-8164,NGIB-01-4,"IITA, Ibadan","IITA, Ibadan",,Dr. S.K. Hahn,Very high root yields. The top is highly cherished by livestock and fishes. Good for starch production.,,1992,2001,87
Sweet Potato,767,TIS-2532 OP.1.13,TIS 8164,NGIB-01-5,"IITA, Ibadan","IITA, Ibadan",,Dr. S.K. Hahn,Tuberous roots are very large with white flesh.,,1993,2001,87
Sweet Potato,768,UMUSP 1,NRSP/05/022,NGIB-12-6,"NRCRI, Umudike","NRCRI, Umudike",,"Solomon O. Afuape, Innocent I.M. Nwankwo, Ted Carey, Chiedozie N. Egesi, Jude Njoku, Thankgod N. C. Echendu and Jan Low","High beta carotene, high dry matter, high root yield and resistant to SPVD. (63.63t/ha)",Rainforest and Northern Guinea Savanna,2012,2012,88
Sweet Potato,769,UMUSP 2,NRSP/05/10D,NGIB-12-7,"NRCRI, Umudike","NRCRI, Umudike",,"Solomon O. Afuape, Innocent I.M. Nwankwo, Chiedozie N. Egesi, Jude Njoku and Thankgod N. C. Echendu","White-fleshed sweetpotato with high dry matter, high yield and high resistance to sweetpotato virus disease. (44t/ha)",Rainforest and Northern Guinea Savanna,2012,2012,88
Sweet Potato,770,UMUSP 3,CIP 440293,NGIB-13-8,"International Potato Center, SSA Office, Uganda.","NRCRI, Umudike",,"Solomon O. Afuape, Innocent I.M. Nwankwo, Jan Low, Njoku, J.C., Echendu, T.N.C. & Carey, T.E.",High carotene content and high yield. (56.4t/ha),Southern Guinea and Northern Sudan Savanna,2013,2013,88
Sweet Potato,771,UMUSPO/4 Solo- Gold,A027,NGIB-18-9,"NRCRI, Umudike","NRCRI, Umudike",,"S.O. Afuape, G. Nwaigwe, I.I.M. Nwankwo, J. Njoku, T.E. Carey, M. Andrade and J. Low","High root carotenoid content, high root yield, resistant to sweetpotato virus disease and high dry matter content. (26.8t/ha)","Reinforest, southern and northern Guinea and Sudan savanna.",2018,2018,88
Irish Potato,772,VC 801-4,VC 801-4,NGST-03-1,Nigeria,"NCRI Umudike, Abia State",,Mr. Suchone Del.R,"High and stable yield, Large tubers with few branches.",,1980,2003,88
Irish Potato,773,VC 785-2,VC 785-2,NGST-03-2,Nigeria,"NCRI Umudike, Abia State",,Mr. Suchone D.R,High and stable yield with moderate branching habit.,,1976,2003,88
Irish Potato,774,BR63-18,BR63-18,NGST-03-3,USDA University of Wisconsin,,,,"Early maturing, short dormancy excellent culinary qualities. High dry matter.",,,2003,88
Potato,775,Marabel,Marabel,NGST-14-4,"Europlant, Germany","Europlant, Germany",,"Benning, R., Danbaba, A.K., Lenka, D.M., Lang, A.J. & NRCRI Umudike","Extra early maturity, high yield, high number of marketable tubers and high dry matter content. (23t/ha)",Rainfed and Northern Guinea Savanna,2014,2014,88
Potato,776,Rumba,Rumba,NGST-16-5,"Europlant, Germany","Europlant, Germany",,"Bohn Nordkartoffel, Danbaba, A.K., Lenka, D.M., Lang, and A. J.","Large tuber size (≥ 50mm), high tuber yield, and high dry matter content (20%). (20t/ha)",Mid-altitude,2016,2016,88
Potato,777,Jelly,Jelly,NGST-16-6,"Europlant, Germany","Europlant, Germany",,"Kartoffelzucht Bohm, Danbaba, A.K., Lenka, D.M., Lang, and A. J.","High tuber yield, high dry matter content and early maturity. (18t/ha)",Mid-altitude,2016,2016,88
Potato,778,KYAU,CIP398190.200,NGST-16-7,"International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.","International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.",,"Thiago Mendes, Charles Amadi, Kahya Shuaibu, Atieno Elly, Nwadili, C.O., Egesi, C.N., and Kalpana Sharma.","Resistant to late blight, high dry matter, high yielding, good for table.(44.3t/ha)",Mid altitude,2023,2023,88
Potato,779,BABBAN,CIP393371.58,NGST-16-8,"International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.","International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.",,"Thiago Mendes, Charles Amadi, Kahya Shuaibu, Atieno Elly, Nwadili, C., Egesi, C.N., and Kalpana Sharma.","Resistant to late blight, high dry matter, high yielding and large tubers, suitable for french fries.(45.3t/ha)",Mid altitude,2023,2023,89
Potato,780,JURIYA,CIP393371.57,NGST-16-9,"International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.","International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.",,"Thiago Mendes, Charles Amadi, Kahya Shuaibu, Atieno Elly, Nwadili, C., Egesi, C.N., and Kalpana Sharma.","Resistant to late blight, high dry matter, high yielding and large tubers, suitable for crisps.(44.3t/ha)",Mid altitude,2023,2023,89
Potato,781,UNICA,CIP398797.22,NGST-16-10,"International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.","International Potato Center (CIP), Avenida La Molina 1895, La Molina Apartado Postal 1558, Lima, Peru.",,"Thiago Mendes, Charles Amadi, Kahya Shuaibu, Atieno Elly, Nwadili, C., Egesi, C.N., and Kalpana Sharma.","Tolerant to late blight, multi-purpose (crisps, french fries and table) variety, large tubers, high dry matter and high yielding. (44.3t/ha)",Mid altitude,2023,2023,89
Sweet Orange,782,Etinan,CIT/NH 1,NGCS-00-1,"South-east, Nigeria",NIHORT,,NIHORT,"High yielding, top fruit quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,89
Sweet Orange,783,Agege1,CIT/NH 2,NGCS-00-2,"Agege, South- west, Nigeria",NIHORT,,NIHORT,"High yielding, top fruit quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,89
Sweet Orange,784,Umudike,CIT/NH 3,NGCS-00-3,"South-east, Nigeria",NIHORT,,NIHORT,High yielding.,"Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,89
Sweet Orange,785,Parson Brown,CIT/NH 4,NGCS-00-4,"Florida, U.S.A",Florida Experimental station,,NIHORT,"High yielding, top fruit quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,89
Sweet Orange,786,Washington Navel,CIT/NH 5,NGCS-00-5,"Florida, U.S.A",Florida Experimental station,,NIHORT,"High yielding, top fruit quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,89
Sweet Orange,787,Hamlin,CIT/NH 6,NGCS-00-6,"Florida, U.S.A",Florida Experimental station,,NIHORT,"High yielding, top fruit quality and early fruiting.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Sweet Orange,788,Pine apple,CIT/NH 7,NGCS-00-7,"Florida, U.S.A",Florida Experimental station,,NIHORT,"High yielding, top fruit quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Sweet Orange,789,Lue-gim-gong,CIT/NH 8,NGCS-00-8,"Florida, U.S.A",Florida Experimental station,,NIHORT,"High yielding, top fruit quality, late maturity.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Sweet Orange,790,Meran,CIT/NH 9,NGCS-00-9,"South-east, Nigeria",NIHORT,,NIHORT,"High yielding, top fruit quality with mid season fruiting.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Sweet Orange,791,Bende,CIT/NH 10,NGCS-00-10,"South-east, Nigeria",NIHORT,,NIHORT,"High yielding, top fruit quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Sweet Orange,792,Valencia,CIT/NH 11,NGCS-00-11,"Florida, U.S.A",Florida Experimental station,,NIHORT,"High yielding, top fruit quality, late maturity.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Tangelo,793,Lake' tangelo,CIT/NH 12,NGCS-00-12,Florida U.S.A,Florida Experimental station,,NIHORT,"High yielding, top quality.","Forest Transition/Deriv ed Savanna, Southern and Guinea Savanna",1986,2000,90
Kenaf,794,Ifeken 400,IFEHC 400,NGHC-05-1,"IAR, Samaru","IAR&T, Ibadan",,"Prof. B.A. Ogunbodede, Dr. S.A. Olakojo, Dr. J.A. Adediran & Dr. J.A. Raji.",Tolerant to root nematode disease. (1.1t/ha),Rainforest and Southern Guinea Savanna,2005,2005,90
Kenaf,795,Ifeken DI 400,IFEHC VI 400,NGHC-11-02,"IAR&T, Ibadan","IAR&T, Ibadan",,"B.A. Ogunbodede, M. O. Balogun, S.R. Akande & O. N. Adeniyan","High fiber yield, high core yield, Stalk diameter relatively uniform this enhance mechanical processing, none branching of stalk, day light insensitive. (0.7t/ha)",Rainforest and Southern Guinea Savanna,2011,2011,90
Kenaf,796,ARTKEN 211,SAU75-414,NGHC-22-03,"IAR&T, Ibadan","IAR&T, Ibadan",,"D.J. Ogunniyan, S. A. Olakojo, O.N. Adeniyan, J.A. Adetumbi, S. A. Makinde and A.T. Attah",High fibre yield and high fibre quality. (4.9 t/ha),Rain forest and Guinea Savanna.,2022,2022,91
Sunflower,797,SAMSUN-1,Vniimk 8883 (SSL 803),NGHA-10-01,Romania,"IAR, Abu, Zaria",,"Prof. F. A. Showemimo, Mr. F.C. Orakwue, Prof. S.G. Ado, Dr. M.Y. Yeye, Prof. B. Tanimu, Dr. S. Misari, Dr. M. Mahmud, Prof. A.D. Akpa, Dr. E.A. Egwurube, Prof. J.J. Omage & Prof. V.I.O. Ndirika","Early maturing, drought tolerant, good seed quality and very antioxidants. (2.42mg of Vit. A, 0.26mg of Vit. C and 14.48% of Vit. E). (2.21t/ha)",Savanna Ecological Zones,2010,2010,91
Sunflower,798,SAMSUN-2,Cherneanka 66 (SSL 806),NGHA-10-02,Canada,"IAR, Abu, Zaria",,"Prof. F. A. Showemimo, Mr. F.C. Orakwue, Prof. S.G. Ado, Dr. M.Y. Yeye, Prof. B. Tanimu, Dr. S. Misari, Dr. M. Mahmud, Prof. A.D. Akpa, Dr. E.A. Egwurube, Prof. J.J. Omage & Prof. V.I.O. Ndirika","Medium maturing, good seed quality, yield, drought tolerant and good antioxidants especially Vitamin E. (2.53t/ha)",Savanna Ecological Zones,2010,2010,91
Sunflower,799,SAMSUN-3,Record (SSL 807),NGHA-10-03,Romania,"IAR, Abu, Zaria",,"Prof. F. A. Showemimo, Mr. F.C. Orakwue, Prof. S.G. Ado, Dr. M.Y. Yeye, Prof. B. Tanimu, Dr. S. Misari, Dr. M. Mahmud, Prof. A.D. Akpa, Dr. E.A. Egwurube, Prof. J.J. Omage & Prof. V.I.O. Ndirika","Late maturing, large seed with good seed quality, yield, and drought tolerant and very good antioxidants. (2.27t/ha)",Savanna Ecological Zones,2010,2010,91
Sunflower,800,SAMSUN-4,Funtua (SSL 809),NGHA-10-04,Nigeria,"IAR, Abu, Zaria",,"Prof. F. A. Showemimo, Mr. F.C. Orakwue, Prof. S.G. Ado, Dr. M.Y. Yeye, Prof. B. Tanimu, Dr. S. Misari, Dr. M. Mahmud, Prof. A.D. Akpa, Dr. E.A. Egwurube, Prof. J.J. Omage & Prof. V.I.O. Ndirika","Early maturing, good seed quality, yield, drought tolerant and excellent antioxidants especially Vitamin A, C and E good for intercropping. (2.38t/ha)",Savanna Ecological Zones,2010,2010,91
